Date,priceUSD,size,sentbyaddress,transactions,mining_profitability,sentinusd,transactionfees,median_transaction_fee,confirmationtime,marketcap,transactionvalue,mediantransactionvalue,tweets,google_trends,fee_to_reward,activeaddresses,top100cap
2019/01/30,3464.0,829541.0,369684,321844,0.137,2817680991.0,0.228,0.079,10.588,60657442089,24145.0,116.327,19785,28.51,1.234,528518,15.753
2019/01/31,3459.0,783696.0,387745,353790,0.169,2626335762.0,0.284,0.0887,9.29,60570988690,21299.0,110.528,20616,28.118,1.477,572176,15.752
2019/02/01,3455.0,784072.0,403062,339183,0.156,3220882652.0,0.337,0.0859,9.114,60501634950,28557.0,122.648,14658,26.961,1.65,590243,15.854
2019/02/02,3459.0,757396.0,338041,321888,0.138,1931538561.0,0.203,0.056,10.0,60582064029,16411.0,87.152,15728,24.926,1.041,499556,15.854
2019/02/03,3454.0,724160.0,312514,300033,0.15,1668876614.0,0.17,0.0548,10.435,60500054155,7954.0,82.635,15208,23.495,0.848,447396,15.827
2019/02/04,3442.0,784463.0,365594,335141,0.151,2032040052.0,0.176,0.0493,9.796,60302185373,21553.0,84.318,18658,29.667,0.922,524791,15.815
2019/02/05,3446.0,802565.0,396257,353922,0.151,2166953096.0,0.168,0.0485,9.796,60370276297,26913.0,103.445,19792,33.781,0.928,559509,15.84
2019/02/06,3400.0,800137.0,385779,349432,0.155,2305049292.0,0.212,0.0461,8.78,59571675744,35689.0,98.628,20673,32.133,1.052,598210,15.763
2019/02/07,3392.0,713160.0,381522,352872,0.152,2224668399.0,0.161,0.0341,8.276,59437674442,25203.0,90.5,18834,30.562,0.764,562218,15.766
2019/02/08,3481.0,729261.0,411278,335117,0.143,2641012179.0,0.217,0.072,8.834,60998792673,30472.0,124.698,20304,31.625,1.016,576688,15.787
2019/02/09,3650.0,705352.0,339595,310742,0.154,2067722238.0,0.209,0.0607,9.6,63979979513,19850.0,100.781,18400,29.973,0.938,492019,15.788
2019/02/10,3645.0,705346.0,301331,299469,0.155,1600284950.0,0.166,0.0412,10.286,63901881186,7518.0,57.212,15294,26.703,0.773,429046,15.791
2019/02/11,3637.0,784190.0,365089,315580,0.152,2347246047.0,0.267,0.0863,9.931,63768521747,25273.0,119.975,17137,28.264,1.261,542544,15.776
2019/02/12,3611.0,889958.0,379933,271445,0.142,2486724369.0,0.457,0.2,11.25,63316502244,42240.0,288.416,18536,28.337,2.101,744912,15.781
2019/02/13,3617.0,857617.0,433948,352498,0.176,2669879361.0,0.366,0.186,9.412,63417379805,38550.0,167.324,19037,27.599,1.83,683689,15.849
2019/02/14,3601.0,860001.0,380066,354342,0.133,2095542016.0,0.266,0.102,10.213,63145280953,27910.0,105.949,20146,27.075,1.464,535009,15.855
2019/02/15,3601.0,807873.0,378340,296602,0.145,2394133584.0,0.321,0.133,11.339,63158177392,26114.0,144.523,17973,25.999,1.64,509495,15.856
2019/02/16,3617.0,766757.0,361506,331987,0.174,2010834348.0,0.244,0.0937,9.6,63443243993,7836.0,87.051,14503,24.821,1.179,550473,15.864
2019/02/17,3620.0,690273.0,312544,327304,0.146,1762891086.0,0.212,0.0573,9.057,63502617351,7522.0,61.363,15013,24.161,0.956,462206,15.866
2019/02/18,3796.0,809431.0,402898,344119,0.156,2904021097.0,0.324,0.115,9.29,66599922754,13076.0,108.614,20088,33.736,1.496,604582,15.896
2019/02/19,3935.0,812649.0,426345,348086,0.165,3337000633.0,0.414,0.185,9.231,69033889855,20100.0,135.414,20657,35.28,1.843,589473,15.898
2019/02/20,3943.0,893195.0,415350,314190,0.16,3180884438.0,0.474,0.226,11.077,69183566555,17209.0,170.31,19783,32.853,2.272,611970,15.896
2019/02/21,3942.0,895104.0,393786,297476,0.15,2947073845.0,0.46,0.23,12.101,69185476839,14343.0,162.612,18673,31.232,2.281,568415,15.894
2019/02/22,3958.0,813363.0,431439,347677,0.198,2767250699.0,0.44,0.219,8.944,69472553572,15550.0,126.282,18990,29.979,1.887,659655,15.916
2019/02/23,4006.0,757262.0,356237,328096,0.151,2624873297.0,0.311,0.147,10.07,70322912604,12159.0,88.679,17467,30.331,1.404,489686,15.909
2019/02/24,4020.0,810198.0,341253,320309,0.17,2382406266.0,0.371,0.172,10.511,70574626833,11948.0,84.305,19043,36.812,1.697,476422,15.897
2019/02/25,3822.0,844004.0,397534,336491,0.162,3274279885.0,0.441,0.196,10.07,67106834962,17225.0,132.045,18557,31.877,2.128,550416,15.889
2019/02/26,3823.0,826141.0,422585,366407,0.176,3001158362.0,0.374,0.172,8.944,67128554508,17952.0,112.142,18337,29.669,1.751,628703,15.929
2019/02/27,3819.0,847877.0,416458,344419,0.163,3165795829.0,0.362,0.159,10.213,67060993735,15591.0,131.322,17989,27.904,1.82,580327,15.958
2019/02/28,3833.0,864280.0,419830,367677,0.155,3518053971.0,0.316,0.134,9.6,67317019761,16044.0,112.044,17668,27.635,1.591,577452,15.676
2019/03/01,3837.0,805852.0,435343,354260,0.159,2869065387.0,0.33,0.144,8.889,67389264253,14839.0,119.255,16498,26.61,1.484,603147,15.673
2019/03/02,3826.0,889312.0,383778,335732,0.146,2302705140.0,0.289,0.123,10.909,67200149656,16666.0,88.748,14475,24.583,1.512,542789,15.602
2019/03/03,3819.0,792584.0,334670,353537,0.167,4401255612.0,0.231,0.0989,9.863,67084673685,15612.0,56.529,14176,24.289,1.159,453635,15.602
2019/03/04,3746.0,808530.0,400766,304051,0.15,3498393790.0,0.351,0.159,10.511,65808376199,21915.0,190.755,17545,27.275,1.635,575279,15.601
2019/03/05,3786.0,734006.0,426441,285567,0.171,3470341794.0,0.385,0.175,9.664,66525695404,28717.0,280.446,18838,28.705,1.535,615117,15.599
2019/03/06,3857.0,817130.0,420056,277735,0.153,2983209069.0,0.534,0.251,11.25,67771159769,19856.0,312.383,18028,28.405,2.347,636450,15.598
2019/03/07,3884.0,727597.0,423274,282381,0.164,3138959659.0,0.525,0.272,10.141,68255106805,18085.0,306.521,18488,27.574,2.106,616471,15.596
2019/03/08,3896.0,722121.0,433937,285118,0.169,2855351746.0,0.472,0.238,9.863,68473189354,17932.0,300.573,17183,26.251,1.858,614245,15.64
2019/03/09,3915.0,642282.0,370462,239354,0.166,2226581524.0,0.401,0.183,10.435,68820290333,13380.0,274.149,17366,25.93,1.404,540407,15.628
2019/03/10,3916.0,577445.0,316664,212741,0.15,1934120315.0,0.351,0.139,10.588,68833858335,12170.0,269.653,15841,24.944,1.111,445492,15.628
2019/03/11,3889.0,782630.0,437704,294599,0.176,2776955575.0,0.407,0.161,10.141,68368288434,14902.0,305.274,18186,26.497,1.708,654955,15.632
2019/03/12,3871.0,727728.0,427595,285510,0.161,2944938365.0,0.427,0.193,10.07,68059233130,20136.0,303.569,19917,26.521,1.733,615505,15.643
2019/03/13,3871.0,821372.0,412103,285822,0.159,2942167000.0,0.488,0.227,10.667,68073017861,15466.0,308.748,18492,25.692,2.092,609454,15.678
2019/03/14,3874.0,749851.0,440632,299774,0.184,3360451680.0,0.485,0.224,9.29,68127338985,18305.0,305.066,20023,24.705,1.903,654299,15.676
2019/03/15,3904.0,721835.0,441408,296817,0.153,2917576169.0,0.409,0.194,9.412,68671538709,17975.0,316.382,20206,24.522,1.602,643452,15.679
2019/03/16,4006.0,569132.0,372957,262104,0.177,2376630473.0,0.342,0.151,8.834,70463903127,12983.0,278.305,17435,25.322,1.086,545186,15.677
2019/03/17,3988.0,543878.0,324028,227144,0.148,1967272659.0,0.295,0.107,9.863,70155697872,12107.0,254.38,15347,24.262,0.912,457003,15.676
2019/03/18,3993.0,678233.0,419040,291344,0.187,2814149404.0,0.307,0.101,8.944,70253269924,24376.0,268.838,18737,27.058,1.1,600067,15.677
2019/03/19,4003.0,663657.0,437236,304570,0.169,2818710828.0,0.293,0.1,8.276,70437009366,19240.0,269.988,18727,28.929,1.016,657981,15.689
2019/03/20,4021.0,684263.0,425307,304799,0.167,3070342481.0,0.359,0.169,8.944,70764279165,17326.0,295.909,19248,29.28,1.334,652569,15.667
2019/03/21,4026.0,742944.0,425738,300569,0.163,3237103641.0,0.476,0.245,10.07,70863143619,19671.0,320.283,19423,29.565,1.95,622889,15.676
2019/03/22,3999.0,672939.0,435473,298363,0.168,2837539556.0,0.364,0.136,8.944,70399397471,23477.0,313.313,16970,26.6,1.332,625180,15.675
2019/03/23,4000.0,595725.0,362474,251428,0.16,2044427023.0,0.286,0.0917,9.931,70417027846,12099.0,286.527,15265,24.055,0.981,519525,15.688
2019/03/24,3989.0,538986.0,331350,226016,0.153,1854228825.0,0.277,0.0744,9.6,70233289364,11190.0,254.835,13501,23.095,0.83,475539,15.692
2019/03/25,3974.0,776089.0,419805,322043,0.166,2804603548.0,0.36,0.142,9.73,69968350255,17657.0,216.136,17740,25.583,1.555,605883,15.703
2019/03/26,3933.0,914999.0,410895,366281,0.145,2970396682.0,0.391,0.202,10.746,69258854928,13247.0,131.083,17060,25.845,2.129,572451,15.704
2019/03/27,4014.0,904405.0,445765,383037,0.17,2989560361.0,0.503,0.289,9.664,70689039178,13592.0,174.5,18796,28.596,2.514,689861,15.72
2019/03/28,4032.0,916249.0,450016,393552,0.166,3243278700.0,0.49,0.28,9.863,71018036007,14818.0,162.049,19331,26.816,2.554,654617,15.76
2019/03/29,4080.0,910726.0,442468,369670,0.163,3588471440.0,0.701,0.363,9.796,71867282015,14570.0,193.697,19794,27.616,3.341,665574,15.777
2019/03/30,4103.0,929526.0,406134,377644,0.156,2509432049.0,0.594,0.363,10.36,72288326404,10008.0,156.855,16862,23.984,3.052,618000,15.786
2019/03/31,4103.0,930324.0,363088,381513,0.174,2330880171.0,0.48,0.299,10.36,72284301943,9841.0,144.839,13999,23.026,2.504,554027,15.727
2019/04/01,4138.0,919462.0,421623,368768,0.161,3295362243.0,0.694,0.414,10.588,72920573215,19553.0,211.704,19381,29.16,3.512,615050,15.729
2019/04/02,4646.0,917508.0,533178,401350,0.214,6940594244.0,1.325,0.745,9.172,81872169870,39673.0,309.252,31271,64.989,5.514,784070,15.611
2019/04/03,5028.0,914967.0,493018,360108,0.204,4980171282.0,1.984,1.045,10.141,88619437483,18222.0,411.773,27604,68.235,7.415,736732,15.618
2019/04/04,4974.0,898250.0,467177,354520,0.212,4770229476.0,2.167,1.194,10.286,87663758652,17925.0,299.853,19138,49.695,8.114,706579,15.646
2019/04/05,4985.0,907871.0,484783,386932,0.215,4080200801.0,1.479,0.808,9.114,87868404290,13920.0,193.52,21242,40.256,5.497,793234,15.637
2019/04/06,5048.0,917618.0,375248,359430,0.192,2831026625.0,1.135,0.563,10.36,88990869528,10879.0,112.457,18512,34.211,4.448,556798,15.633
2019/04/07,5137.0,868123.0,341033,350490,0.222,3106754651.0,1.253,0.609,10.213,90567317750,12182.0,79.327,18379,35.299,4.629,549143,15.642
2019/04/08,5224.0,918336.0,444905,372269,0.222,4623177060.0,1.832,1.072,9.73,92123194921,20871.0,216.727,21850,42.388,6.594,680096,15.656
2019/04/09,5200.0,914041.0,441603,345939,0.2,4669920362.0,1.728,0.945,10.909,91703022222,29681.0,222.188,21506,38.846,6.514,668509,15.66
2019/04/10,5262.0,915638.0,463003,396353,0.23,4606465088.0,1.484,0.852,9.73,92810884908,20912.0,158.716,20630,38.331,5.7,690323,15.672
2019/04/11,5125.0,922055.0,464462,402645,0.219,5243637830.0,1.467,0.847,9.172,90393150032,23995.0,162.568,19646,39.654,5.551,724745,15.703
2019/04/12,5043.0,884001.0,452730,376616,0.205,4012930876.0,1.347,0.77,9.536,88962944215,20107.0,152.18,19211,34.93,5.06,694266,15.72
2019/04/13,5086.0,869725.0,364909,366941,0.199,2847060949.0,0.918,0.287,10.667,89723176780,15019.0,93.481,14753,29.061,3.777,531281,15.724
2019/04/14,5080.0,897706.0,339129,336908,0.19,3005216010.0,0.866,0.361,11.803,89631041590,15161.0,101.218,15018,28.926,3.63,513403,15.73
2019/04/15,5125.0,912957.0,454444,381328,0.24,4154100198.0,1.061,0.513,9.931,90435384460,20857.0,169.342,21915,33.819,4.177,665599,15.724
2019/04/16,5105.0,896965.0,442865,358372,0.204,3708563650.0,1.091,0.535,9.931,90091168438,25505.0,206.481,20162,34.642,4.055,633359,15.717
2019/04/17,5220.0,902130.0,440499,350599,0.21,5632345160.0,1.149,0.602,10.435,92130849172,23658.0,259.974,18090,34.818,4.283,629462,15.718
2019/04/18,5265.0,926204.0,439587,382832,0.227,5891159219.0,0.996,0.542,9.664,92929796920,24770.0,185.991,17682,32.63,3.744,626217,15.738
2019/04/19,5260.0,918234.0,431903,361976,0.212,4854685719.0,1.14,0.591,9.474,92846514118,29698.0,166.192,18120,32.176,3.966,707240,15.772
2019/04/20,5310.0,907384.0,347330,319709,0.199,3603157334.0,0.965,0.538,10.992,93750757642,17912.0,132.576,17709,30.735,3.427,517466,15.766
2019/04/21,5281.0,877369.0,327200,390573,0.227,2487381966.0,0.68,0.273,8.889,93246010877,10787.0,71.204,17222,29.825,2.425,617706,15.763
2019/04/22,5310.0,870041.0,389356,341880,0.199,5446524037.0,1.089,0.624,10.746,93772526863,26237.0,198.833,17408,33.416,4.02,541338,15.636
2019/04/23,5530.0,912601.0,431252,311637,0.219,6476874775.0,1.712,0.93,12.414,97662454341,40138.0,402.702,22296,43.762,6.241,620537,15.662
2019/04/24,5487.0,919674.0,502942,404116,0.271,8152589139.0,1.774,1.061,8.834,96904144131,27547.0,245.712,19743,38.506,6.029,771743,15.666
2019/04/25,5431.0,924603.0,452399,383946,0.211,6800980528.0,1.334,0.831,10.07,95925292743,23926.0,201.961,19506,36.393,5.013,634122,15.687
2019/04/26,5250.0,912588.0,465312,381058,0.221,5944742697.0,1.26,0.76,9.536,92746300356,20571.0,196.053,21070,37.414,4.623,674357,15.609
2019/04/27,5252.0,925283.0,361049,358871,0.192,2837992575.0,0.796,0.433,10.511,92784179818,10353.0,96.987,16710,29.119,3.081,549855,15.624
2019/04/28,5260.0,770961.0,349359,383128,0.245,3022061588.0,0.658,0.269,8.834,92943221561,11815.0,86.617,17580,27.714,2.3,519657,15.624
2019/04/29,5240.0,855870.0,443062,363044,0.213,4403475914.0,1.024,0.54,8.834,92594853954,16498.0,245.999,20448,30.926,3.367,665433,15.526
2019/04/30,5265.0,899400.0,477122,346346,0.199,4595773152.0,1.299,0.657,10.286,93043246778,28429.0,321.773,21581,30.442,4.659,719281,15.518
2019/05/01,5354.0,878786.0,435768,439378,0.233,3927975693.0,0.8,0.448,8.421,94635456783,14141.0,111.031,20851,30.521,2.98,689453,15.538
2019/05/02,5432.0,851260.0,459729,452462,0.234,3933229069.0,0.777,0.394,7.826,96029147100,11817.0,111.533,22445,32.142,2.738,644849,15.55
2019/05/03,5704.0,904175.0,486074,382880,0.212,4885429347.0,1.211,0.645,9.474,100845555560,18862.0,247.727,24485,40.868,4.104,695016,15.554
2019/05/04,5750.0,908610.0,389436,355778,0.204,3761940974.0,0.98,0.535,10.909,101675419034,14303.0,137.316,17068,34.809,3.546,538771,15.561
2019/05/05,5778.0,931057.0,349607,330603,0.229,3482004662.0,1.099,0.564,11.163,102165158159,13301.0,137.968,16535,34.494,3.754,524044,15.568
2019/05/06,5712.0,908994.0,446044,378325,0.24,4394551310.0,1.152,0.632,9.536,101022330064,17489.0,189.601,17404,35.347,3.887,659573,15.564
2019/05/07,5921.0,908495.0,456010,329816,0.213,4999805383.0,1.657,0.887,11.339,104727247840,27733.0,389.602,23358,40.915,5.498,636469,15.458
2019/05/08,5901.0,907981.0,502017,392929,0.251,5081708618.0,1.687,0.958,9.474,104383978322,19238.0,307.405,21963,41.782,5.583,728492,15.397
2019/05/09,6085.0,911632.0,483246,361419,0.249,5511123168.0,1.801,1.045,9.6,107648054740,21149.0,328.696,23754,46.364,5.399,684903,15.465
2019/05/10,6318.0,890047.0,468711,322838,0.231,5937393756.0,2.422,1.412,11.52,111771170582,26611.0,450.05,26998,50.085,7.341,640022,15.597
2019/05/11,6807.0,917647.0,439227,344827,0.274,6109498680.0,2.47,1.492,11.077,120429393722,24834.0,409.287,28634,64.238,7.152,653576,15.58
2019/05/12,7158.0,911056.0,411087,338413,0.312,5006559351.0,2.201,1.271,9.114,126659207749,20098.0,358.428,24282,66.938,5.008,730067,15.58
2019/05/13,7400.0,898227.0,498869,390261,0.3,6631002782.0,2.127,1.199,8.623,130950790932,31783.0,416.857,30708,76.832,5.103,759715,15.535
2019/05/14,7988.0,894692.0,514668,367218,0.298,8270841757.0,2.886,1.657,9.474,141398419975,35904.0,487.385,30481,89.974,6.53,758599,15.38
2019/05/15,8047.0,909571.0,525079,368752,0.331,9033704419.0,4.198,2.323,9.664,142461420813,47286.0,504.714,26417,73.578,9.365,726829,15.261
2019/05/16,7992.0,906968.0,527445,374916,0.327,8345283791.0,4.871,2.881,9.863,141495443107,30625.0,509.252,25357,68.45,11.132,772040,15.255
2019/05/17,7287.0,910634.0,505602,361503,0.307,7291206169.0,4.581,2.589,9.536,129035412334,27511.0,464.766,24758,67.824,10.751,797091,15.275
2019/05/18,7328.0,899666.0,436867,359551,0.301,4457667858.0,2.747,1.705,9.412,129772521729,16935.0,219.079,21030,50.718,6.586,729951,15.328
2019/05/19,7912.0,871045.0,384485,346696,0.325,5030895135.0,2.868,1.777,8.834,140127884449,20330.0,215.522,23521,55.758,5.812,631633,15.331
2019/05/20,7900.0,868940.0,466864,381421,0.301,6046790620.0,3.854,2.29,8.944,139926422753,25251.0,376.41,26986,57.863,8.468,720988,15.346
2019/05/21,7938.0,911556.0,505421,380736,0.336,6100990360.0,4.222,2.501,9.412,140616810309,22264.0,385.332,26690,55.133,9.577,791236,15.351
2019/05/22,7884.0,893892.0,490134,394720,0.344,6505913833.0,3.53,2.172,8.623,139674942867,23386.0,331.248,28228,51.77,7.809,783448,15.3
2019/05/23,7701.0,913728.0,475882,389185,0.292,6368508508.0,3.244,1.979,9.114,136448730190,24131.0,291.001,23030,48.216,7.668,710613,15.328
2019/05/24,7975.0,886810.0,497942,373729,0.333,6930779483.0,4.095,2.46,9.412,141325825934,29232.0,379.42,24832,47.382,9.122,726478,15.437
2019/05/25,8023.0,889359.0,385862,338258,0.291,4347286724.0,3.039,1.913,10.286,142181788040,18773.0,214.542,21858,42.77,6.824,603488,15.443
2019/05/26,8103.0,795489.0,358179,373907,0.346,4490767691.0,2.078,0.997,8.727,143609875298,18383.0,119.64,24478,45.267,4.444,565068,15.564
2019/05/27,8767.0,881217.0,484876,399417,0.365,7394588350.0,4.155,2.533,8.623,155409100280,26578.0,412.716,28581,65.338,8.318,772990,15.594
2019/05/28,8720.0,903698.0,517349,390263,0.355,7512217745.0,4.311,2.645,8.78,154596704757,29550.0,399.368,26446,57.648,8.606,807558,15.592
2019/05/29,8648.0,870567.0,514682,404981,0.365,9218497800.0,3.995,2.345,8.276,153339796556,30416.0,386.937,25021,52.838,7.923,767434,15.61
2019/05/30,8636.0,862583.0,489449,376714,0.331,7873404835.0,4.314,2.591,9.0,153129646649,28033.0,456.609,27798,55.846,8.604,733627,15.612
2019/05/31,8356.0,900471.0,459470,298880,0.273,14611646946.0,5.732,3.351,12.308,148177415170,57258.0,700.561,23693,53.241,12.3,657457,15.594
2019/06/01,8541.0,916213.0,436233,331941,0.341,5516623822.0,4.102,2.347,9.536,151485321583,30826.0,316.637,18033,45.259,7.792,780752,15.614
2019/06/02,8662.0,895994.0,359126,300872,0.305,4893614617.0,3.41,2.347,10.992,153639540119,34928.0,268.863,17800,43.354,6.748,586139,15.619
2019/06/03,8537.0,882347.0,420763,293890,0.306,10462305671.0,5.781,3.437,12.101,151443504080,49174.0,534.039,21639,47.52,11.803,613329,15.601
2019/06/04,7868.0,913450.0,522619,374609,0.339,8283889704.0,4.577,2.637,9.351,139588756573,36532.0,406.462,22663,55.299,10.173,749022,15.495
2019/06/05,7778.0,900845.0,482326,372788,0.278,8002134441.0,3.326,2.087,9.0,137996432505,41751.0,353.293,20976,47.502,7.386,789623,15.735
2019/06/06,7756.0,861381.0,460854,364369,0.273,10400496926.0,2.601,1.452,9.172,137635108276,42560.0,296.922,18986,43.909,5.864,719552,15.707
2019/06/07,7934.0,847486.0,466838,349853,0.293,6047727104.0,2.415,1.207,9.114,140805303696,32942.0,297.896,18556,44.687,5.118,733211,15.718
2019/06/08,7938.0,846515.0,357914,294245,0.25,4815248503.0,1.979,1.0,11.613,140887099401,25073.0,208.051,16193,37.728,4.521,549985,15.717
2019/06/09,7796.0,728182.0,328239,300770,0.28,4229844060.0,1.633,0.792,9.796,138378129982,23488.0,122.282,14067,37.548,3.316,518978,15.705
2019/06/10,7810.0,847699.0,464279,353472,0.283,6817662042.0,2.25,1.152,9.172,138641456387,32182.0,324.775,16525,40.481,4.935,705255,15.693
2019/06/11,7884.0,911798.0,486420,340306,0.283,10760259392.0,2.562,1.294,10.07,139978605352,50245.0,360.186,16251,40.996,5.829,688779,15.662
2019/06/12,8018.0,911134.0,468998,328333,0.268,7652581595.0,2.659,1.466,10.992,142371256554,31984.0,367.228,16268,41.379,6.236,710869,15.666
2019/06/13,8153.0,909725.0,521660,364222,0.311,7068163476.0,2.45,1.314,9.536,144784440438,27451.0,345.712,17035,41.0,5.483,762388,15.652
2019/06/14,8337.0,885279.0,545441,364214,0.321,7182356382.0,2.7,1.351,8.521,148059540980,28965.0,314.554,18696,44.847,5.29,789720,15.667
2019/06/15,8713.0,906314.0,436725,330808,0.269,6468986211.0,2.073,1.115,9.863,154751019320,26845.0,240.029,16573,44.596,4.136,758530,15.66
2019/06/16,9081.0,872928.0,392639,295124,0.308,6650112357.0,2.288,1.257,11.077,161297355976,41653.0,297.004,22492,55.304,4.378,585851,15.665
2019/06/17,9225.0,899943.0,479160,320939,0.343,18972359253.0,3.386,1.849,10.827,163882278571,77888.0,463.047,20646,59.077,6.619,667300,15.594
2019/06/18,9161.0,910979.0,536874,394680,0.357,21749496964.0,2.705,1.529,8.834,162768684677,66570.0,333.886,21527,59.827,5.412,821372,15.596
2019/06/19,9150.0,871520.0,511135,400855,0.35,10849799607.0,2.414,1.43,8.136,162590767077,38143.0,258.281,18490,51.064,4.564,781133,15.679
2019/06/20,9339.0,871941.0,489059,329959,0.291,10244903739.0,3.165,1.688,10.0,165959249238,96036.0,448.207,22820,51.444,5.851,675006,15.661
2019/06/21,9796.0,909309.0,498632,337608,0.348,9214388491.0,3.663,2.059,10.827,174097494089,49592.0,499.315,27828,65.746,7.06,713152,15.648
2019/06/22,10733.0,918583.0,478672,353934,0.396,16083257046.0,3.714,2.164,10.213,190762864737,59146.0,461.487,39374,103.588,6.5,735085,15.58
2019/06/23,10780.0,882234.0,438775,379907,0.413,7380440247.0,2.305,1.399,7.956,191627124568,28391.0,189.404,24127,72.573,3.468,804383,15.604
2019/06/24,10865.0,886333.0,497693,388165,0.39,10020120952.0,2.858,1.659,8.136,193163530273,46717.0,317.939,25892,74.678,4.413,856612,15.625
2019/06/25,11320.0,889395.0,505952,361239,0.365,12798035957.0,3.795,2.119,9.863,201276813581,61246.0,540.956,27019,85.282,6.225,784857,15.618
